camera_id,vehicle_no,timestamp,cars_in_parking
2,MHAR4608,2024-09-30 12:20:00,154
1,MHCK2992,2024-09-30 12:20:00,155
2,MHEA9180,2024-09-30 12:20:00,154
2,MHGF0947,2024-09-30 12:20:00,153
1,MHHG3869,2024-09-30 12:20:00,154
2,MHXC9402,2024-09-30 12:20:00,153
1,MHGX3945,2024-09-30 12:20:00,154
1,MHHT7491,2024-09-30 12:20:00,155
2,MHKR4906,2024-09-30 12:20:00,154
2,MHDU9714,2024-09-30 12:20:00,153
1,MHWN7401,2024-09-30 12:20:00,154
1,MHJP2556,2024-09-30 12:20:00,155
1,MHGU6664,2024-09-30 12:20:00,156
2,MHWO5030,2024-09-30 12:20:00,155
2,MHGB2677,2024-09-30 12:40:00,154
2,MHVA2728,2024-09-30 12:40:00,153
2,MHAM8387,2024-09-30 12:40:00,152
1,MHOQ1553,2024-09-30 12:40:00,153
1,MHII6315,2024-09-30 12:40:00,154
1,MHMS7692,2024-09-30 12:40:00,155
1,MHNQ1689,2024-09-30 12:40:00,156
1,MHFL6388,2024-09-30 12:40:00,157
1,MHPX8280,2024-09-30 12:40:00,158
2,MHQZ1105,2024-09-30 12:40:00,157
1,MHZT5178,2024-09-30 12:40:00,158
2,MHQW3043,2024-09-30 12:40:00,157
1,MHMV5447,2024-09-30 12:40:00,158
1,MHOW2674,2024-09-30 12:40:00,159
1,MHVO1372,2024-09-30 12:40:00,160
2,MHXV8683,2024-09-30 12:40:00,159
1,MHNS6876,2024-09-30 12:40:00,160
2,MHQV4689,2024-09-30 12:40:00,159
2,MHOG6676,2024-09-30 12:40:00,158
1,MHRK2433,2024-09-30 12:40:00,159
1,MHHL6703,2024-09-30 12:40:00,160
2,MHHF2229,2024-09-30 12:40:00,159
2,MHWX2126,2024-09-30 12:40:00,158
1,MHTZ3738,2024-09-30 12:40:00,159
2,MHBC6865,2024-09-30 12:40:00,158
1,MHUY5598,2024-09-30 12:40:00,159
2,MHKL2981,2024-09-30 12:40:00,158
2,MHMG5125,2024-09-30 12:40:00,157
2,MHBU4044,2024-09-30 12:40:00,156
2,MHGY9721,2024-09-30 12:40:00,155
1,MHNH8098,2024-09-30 12:40:00,156
1,MHJR8784,2024-09-30 12:40:00,157
2,MHCH6645,2024-09-30 12:40:00,156
1,MHVV7530,2024-09-30 13:00:00,157
2,MHAL2099,2024-09-30 13:00:00,156
1,MHYT9327,2024-09-30 13:00:00,157
2,MHXS3364,2024-09-30 13:00:00,156
2,MHWE9262,2024-09-30 13:00:00,155
2,MHQY4294,2024-09-30 13:00:00,154
1,MHHX1451,2024-09-30 13:00:00,155
1,MHSQ1704,2024-09-30 13:00:00,156
2,MHWZ9905,2024-09-30 13:00:00,155
1,MHOZ4918,2024-09-30 13:00:00,156
1,MHVM7869,2024-09-30 13:00:00,157
2,MHMW1818,2024-09-30 13:00:00,156
1,MHLW2741,2024-09-30 13:00:00,157
2,MHCD4236,2024-09-30 13:00:00,156
1,MHGW3345,2024-09-30 13:00:00,157
1,MHHQ9899,2024-09-30 13:00:00,158
1,MHSH4274,2024-09-30 13:00:00,159
1,MHPR3761,2024-09-30 13:00:00,160
1,MHSW6665,2024-09-30 13:00:00,161
2,MHIF3875,2024-09-30 13:00:00,160
1,MHQG4081,2024-09-30 13:00:00,161
2,MHWS5363,2024-09-30 13:00:00,160
2,MHHI3779,2024-09-30 13:00:00,159
2,MHCB2355,2024-09-30 13:00:00,158
2,MHFW5104,2024-09-30 13:00:00,157
2,MHWH4766,2024-09-30 13:00:00,156
2,MHYH7367,2024-09-30 13:00:00,155
1,MHXS6224,2024-09-30 13:00:00,156
2,MHSC9091,2024-09-30 13:00:00,155
2,MHBP8773,2024-09-30 13:20:00,154
1,MHTO8024,2024-09-30 13:20:00,155
1,MHSI6190,2024-09-30 13:20:00,156
2,MHRV0411,2024-09-30 13:20:00,155
1,MHYJ0821,2024-09-30 13:20:00,156
2,MHLO9716,2024-09-30 13:20:00,155
2,MHHC3701,2024-09-30 13:20:00,154
2,MHCE2845,2024-09-30 13:20:00,153
2,MHQI2744,2024-09-30 13:20:00,152
1,MHXA5200,2024-09-30 13:20:00,153
2,MHSQ8459,2024-09-30 13:20:00,152
1,MHQO3724,2024-09-30 13:20:00,153
2,MHMB2869,2024-09-30 13:20:00,152
1,MHCE4134,2024-09-30 13:20:00,153
1,MHBS4562,2024-09-30 13:20:00,154
1,MHVO9479,2024-09-30 13:20:00,155
2,MHQQ3551,2024-09-30 13:20:00,154
2,MHDJ7578,2024-09-30 13:20:00,153
2,MHUV4734,2024-09-30 13:20:00,152
1,MHCP9761,2024-09-30 13:20:00,153
2,MHHY0450,2024-09-30 13:20:00,152
1,MHIJ3585,2024-09-30 13:20:00,153
2,MHGI7091,2024-09-30 13:20:00,152
1,MHNX4673,2024-09-30 13:20:00,153
2,MHWG1617,2024-09-30 13:20:00,152
1,MHFB4699,2024-09-30 13:20:00,153
1,MHPY0946,2024-09-30 13:20:00,154
2,MHJF4970,2024-09-30 13:20:00,153
1,MHCF2505,2024-09-30 13:20:00,154
1,MHUH3149,2024-09-30 13:20:00,155
2,MHOP4951,2024-09-30 13:20:00,154
2,MHPN5697,2024-09-30 13:40:00,153
1,MHLN0986,2024-09-30 13:40:00,154
2,MHQU7649,2024-09-30 13:40:00,153
2,MHAR3904,2024-09-30 13:40:00,152
2,MHTS2705,2024-09-30 13:40:00,151
2,MHAN8033,2024-09-30 13:40:00,150
1,MHVQ9143,2024-09-30 13:40:00,151
1,MHHB0742,2024-09-30 13:40:00,152
1,MHDU6026,2024-09-30 13:40:00,153
1,MHJS0113,2024-09-30 13:40:00,154
1,MHPB6126,2024-09-30 13:40:00,155
1,MHQA9274,2024-09-30 13:40:00,156
1,MHHO3076,2024-09-30 13:40:00,157
2,MHOX9468,2024-09-30 13:40:00,156
2,MHTC2379,2024-09-30 13:40:00,155
1,MHPF6262,2024-09-30 13:40:00,156
1,MHQE3723,2024-09-30 13:40:00,157
1,MHRG5139,2024-09-30 13:40:00,158
2,MHDM9631,2024-09-30 13:40:00,157
1,MHNJ8709,2024-09-30 13:40:00,158
1,MHGX4766,2024-09-30 13:40:00,159
1,MHBM6136,2024-09-30 13:40:00,160
2,MHCD9828,2024-09-30 13:40:00,159
1,MHSL6764,2024-09-30 13:40:00,160
1,MHKO9426,2024-09-30 13:40:00,161
2,MHXM4367,2024-09-30 13:40:00,160
2,MHPK7691,2024-09-30 13:40:00,159
1,MHCC0877,2024-09-30 13:40:00,160
1,MHLQ7666,2024-09-30 14:00:00,161
1,MHVF6959,2024-09-30 14:00:00,162
2,MHSC9644,2024-09-30 14:00:00,161
2,MHYT7785,2024-09-30 14:00:00,160
2,MHDM2847,2024-09-30 14:00:00,159
2,MHCV2709,2024-09-30 14:00:00,158
1,MHRV8273,2024-09-30 14:00:00,159
1,MHEF4236,2024-09-30 14:00:00,160
1,MHVC3383,2024-09-30 14:00:00,161
1,MHYO9821,2024-09-30 14:00:00,162
2,MHSM6116,2024-09-30 14:00:00,161
2,MHKW4685,2024-09-30 14:00:00,160
1,MHQX5296,2024-09-30 14:00:00,161
1,MHTA2841,2024-09-30 14:00:00,162
1,MHUB9298,2024-09-30 14:00:00,163
1,MHIW2279,2024-09-30 14:00:00,164
1,MHEL9853,2024-09-30 14:00:00,165
1,MHKU7391,2024-09-30 14:00:00,166
2,MHHM1312,2024-09-30 14:00:00,165
2,MHNA1424,2024-09-30 14:00:00,164
1,MHNS4147,2024-09-30 14:00:00,165
1,MHTE0249,2024-09-30 14:00:00,166
1,MHUB0379,2024-09-30 14:00:00,167
1,MHPR9135,2024-09-30 14:00:00,168
1,MHBP0109,2024-09-30 14:00:00,169
1,MHUK4844,2024-09-30 14:00:00,170
2,MHUB1736,2024-09-30 14:00:00,169
1,MHTB2037,2024-09-30 14:00:00,170
1,MHKI6913,2024-09-30 14:00:00,171
2,MHYO4419,2024-09-30 14:00:00,170
2,MHHL3413,2024-09-30 14:00:00,169
2,MHHA8569,2024-09-30 14:00:00,168
1,MHLN1840,2024-09-30 14:00:00,169
2,MHIT1925,2024-09-30 14:00:00,168
2,MHVU2883,2024-09-30 14:00:00,167
2,MHQZ5590,2024-09-30 14:00:00,166
1,MHRH9189,2024-09-30 14:00:00,167
1,MHUK4161,2024-09-30 14:00:00,168
2,MHGM7394,2024-09-30 14:20:00,167
2,MHXX6862,2024-09-30 14:20:00,166
2,MHFN3992,2024-09-30 14:20:00,165
2,MHTZ9837,2024-09-30 14:20:00,164
2,MHCI4699,2024-09-30 14:20:00,163
2,MHGX3945,2024-09-30 14:20:00,162
1,MHHW0817,2024-09-30 14:20:00,163
1,MHUD9768,2024-09-30 14:20:00,164
2,MHDF5759,2024-09-30 14:20:00,163
2,MHWY9894,2024-09-30 14:20:00,162
1,MHEP9872,2024-09-30 14:20:00,163
1,MHET8350,2024-09-30 14:20:00,164
1,MHIH5823,2024-09-30 14:20:00,165
1,MHBE3404,2024-09-30 14:20:00,166
1,MHFL7760,2024-09-30 14:20:00,167
2,MHZC3081,2024-09-30 14:20:00,166
2,MHDA7905,2024-09-30 14:20:00,165
2,MHKA3368,2024-09-30 14:20:00,164
1,MHBN6181,2024-09-30 14:20:00,165
1,MHOW0909,2024-09-30 14:20:00,166
1,MHQM6885,2024-09-30 14:20:00,167
2,MHXB5876,2024-09-30 14:20:00,166
2,MHPD2373,2024-09-30 14:20:00,165
2,MHHV8586,2024-09-30 14:20:00,164
2,MHHY3187,2024-09-30 14:20:00,163
2,MHBF8277,2024-09-30 14:20:00,162
1,MHLU5407,2024-09-30 14:20:00,163
2,MHYJ2711,2024-09-30 14:20:00,162
1,MHZH9758,2024-09-30 14:20:00,163
1,MHFH1795,2024-09-30 14:20:00,164
1,MHHN0737,2024-09-30 14:20:00,165
1,MHVV9747,2024-09-30 14:20:00,166
2,MHXW1277,2024-09-30 14:20:00,165
2,MHVW6835,2024-09-30 14:20:00,164
1,MHNY8585,2024-09-30 14:20:00,165
2,MHQH0154,2024-09-30 14:20:00,164
1,MHRN8125,2024-09-30 14:20:00,165
2,MHWM4566,2024-09-30 14:20:00,164
1,MHLM7837,2024-09-30 14:40:00,165
1,MHSI9728,2024-09-30 14:40:00,166
2,MHVO5897,2024-09-30 14:40:00,165
2,MHSX8038,2024-09-30 14:40:00,164
1,MHUV4126,2024-09-30 14:40:00,165
2,MHCK2992,2024-09-30 14:40:00,164
1,MHMQ5463,2024-09-30 14:40:00,165
1,MHJK5143,2024-09-30 14:40:00,166
1,MHHY9858,2024-09-30 14:40:00,167
1,MHXD4765,2024-09-30 14:40:00,168
1,MHKM3026,2024-09-30 14:40:00,169
2,MHNJ3629,2024-09-30 14:40:00,168
2,MHHU2606,2024-09-30 14:40:00,167
1,MHLQ1581,2024-09-30 14:40:00,168
2,MHTF0685,2024-09-30 14:40:00,167
1,MHGW7270,2024-09-30 14:40:00,168
1,MHUG2594,2024-09-30 14:40:00,169
1,MHGP1884,2024-09-30 14:40:00,170
1,MHPD5066,2024-09-30 14:40:00,171
2,MHCH0669,2024-09-30 14:40:00,170
1,MHLK5710,2024-09-30 14:40:00,171
1,MHYO7251,2024-09-30 14:40:00,172
1,MHVW5905,2024-09-30 14:40:00,173
1,MHDA4107,2024-09-30 14:40:00,174
1,MHFC8903,2024-09-30 14:40:00,175
1,MHXW4113,2024-09-30 14:40:00,176
1,MHEQ8022,2024-09-30 14:40:00,177
2,MHKJ6732,2024-09-30 14:40:00,176
2,MHJT6002,2024-09-30 14:40:00,175
1,MHLC6471,2024-09-30 14:40:00,176
1,MHJH8178,2024-09-30 14:40:00,177
2,MHJP2556,2024-09-30 14:40:00,176
1,MHLF3817,2024-09-30 14:40:00,177
1,MHJZ8537,2024-09-30 14:40:00,178
1,MHML4141,2024-09-30 14:40:00,179
2,MHKL7577,2024-09-30 14:40:00,178
2,MHSG3529,2024-09-30 14:40:00,177
1,MHBN6584,2024-09-30 14:40:00,178
2,MHWV7703,2024-09-30 14:40:00,177
2,MHGU6664,2024-09-30 14:40:00,176
1,MHOP3948,2024-09-30 14:40:00,177
1,MHSX6133,2024-09-30 14:40:00,178
1,MHJR2412,2024-09-30 14:40:00,179
1,MHUH9893,2024-09-30 14:40:00,180
2,MHZV4358,2024-09-30 14:40:00,179
1,MHHE7694,2024-09-30 15:00:00,180
1,MHST9764,2024-09-30 15:00:00,181
2,MHVO1372,2024-09-30 15:00:00,180
2,MHAD1810,2024-09-30 15:00:00,179
2,MHKR2678,2024-09-30 15:00:00,178
1,MHDP7659,2024-09-30 15:00:00,179
1,MHLQ0241,2024-09-30 15:00:00,180
2,MHHG3869,2024-09-30 15:00:00,179
1,MHMA9142,2024-09-30 15:00:00,180
1,MHTW3047,2024-09-30 15:00:00,181
2,MHQM6949,2024-09-30 15:00:00,180
1,MHMW1284,2024-09-30 15:00:00,181
2,MHTA7741,2024-09-30 15:00:00,180
2,MHJX1632,2024-09-30 15:00:00,179
1,MHGY6158,2024-09-30 15:00:00,180
2,MHAE6348,2024-09-30 15:00:00,179
2,MHMF8822,2024-09-30 15:00:00,178
1,MHGX1093,2024-09-30 15:00:00,179
1,MHQZ5788,2024-09-30 15:00:00,180
2,MHND5433,2024-09-30 15:00:00,179
1,MHKH0623,2024-09-30 15:00:00,180
2,MHHX1451,2024-09-30 15:00:00,179
2,MHRR2193,2024-09-30 15:00:00,178
1,MHZB1538,2024-09-30 15:00:00,179
2,MHIW7461,2024-09-30 15:00:00,178
1,MHJR2551,2024-09-30 15:00:00,179
2,MHMM2436,2024-09-30 15:00:00,178
1,MHVJ8281,2024-09-30 15:00:00,179
1,MHSV5046,2024-09-30 15:00:00,180
2,MHFF9875,2024-09-30 15:00:00,179
2,MHJR8784,2024-09-30 15:00:00,178
1,MHHV1236,2024-09-30 15:00:00,179
2,MHSH4274,2024-09-30 15:20:00,178
2,MHVG1407,2024-09-30 15:20:00,177
1,MHUW0811,2024-09-30 15:20:00,178
1,MHKC4658,2024-09-30 15:20:00,179
2,MHOD7064,2024-09-30 15:20:00,178
2,MHPR3761,2024-09-30 15:20:00,177
1,MHRD6953,2024-09-30 15:20:00,178
1,MHNL3896,2024-09-30 15:20:00,179
2,MHOS3158,2024-09-30 15:20:00,178
2,MHSB1684,2024-09-30 15:20:00,177
1,MHAW3046,2024-09-30 15:20:00,178
2,MHNV8986,2024-09-30 15:20:00,177
2,MHVR3730,2024-09-30 15:20:00,176
1,MHFE2397,2024-09-30 15:20:00,177
2,MHOW2674,2024-09-30 15:20:00,176
2,MHBZ8788,2024-09-30 15:20:00,175
2,MHVV7530,2024-09-30 15:20:00,174
2,MHPY0946,2024-09-30 15:20:00,173
2,MHDX3074,2024-09-30 15:20:00,172
1,MHLR4226,2024-09-30 15:20:00,173
1,MHDR6153,2024-09-30 15:20:00,174
2,MHSI6190,2024-09-30 15:20:00,173
1,MHBQ3105,2024-09-30 15:20:00,174
1,MHZH9078,2024-09-30 15:20:00,175
1,MHHI3893,2024-09-30 15:20:00,176
1,MHAC5972,2024-09-30 15:20:00,177
1,MHAO0671,2024-09-30 15:20:00,178
1,MHTM5859,2024-09-30 15:20:00,179
2,MHGB3687,2024-09-30 15:20:00,178
1,MHRF3070,2024-09-30 15:20:00,179
1,MHZN9010,2024-09-30 15:20:00,180
2,MHGY0242,2024-09-30 15:20:00,179
2,MHMY2300,2024-09-30 15:20:00,178
2,MHAQ9144,2024-09-30 15:20:00,177
1,MHYK9908,2024-09-30 15:20:00,178
1,MHWZ1391,2024-09-30 15:40:00,179
2,MHVJ4123,2024-09-30 15:40:00,178
1,MHQH2978,2024-09-30 15:40:00,179
1,MHMM1341,2024-09-30 15:40:00,180
2,MHWR4945,2024-09-30 15:40:00,179
2,MHYN0220,2024-09-30 15:40:00,178
1,MHUE3324,2024-09-30 15:40:00,179
2,MHFB4699,2024-09-30 15:40:00,178
1,MHOS4982,2024-09-30 15:40:00,179
2,MHRI0043,2024-09-30 15:40:00,178
2,MHHQ9899,2024-09-30 15:40:00,177
1,MHZR0829,2024-09-30 15:40:00,178
2,MHBS4562,2024-09-30 15:40:00,177
1,MHXM3440,2024-09-30 15:40:00,178
1,MHUV0119,2024-09-30 15:40:00,179
2,MHDU6026,2024-09-30 15:40:00,178
1,MHEQ9498,2024-09-30 15:40:00,179
1,MHHD8550,2024-09-30 15:40:00,180
1,MHAO5119,2024-09-30 15:40:00,181
2,MHNX4673,2024-09-30 15:40:00,180
2,MHYJ6803,2024-09-30 15:40:00,179
1,MHEI4749,2024-09-30 15:40:00,180
1,MHTN2870,2024-09-30 15:40:00,181
2,MHWN7401,2024-09-30 15:40:00,180
2,MHTN0644,2024-09-30 15:40:00,179
2,MHFL6388,2024-09-30 15:40:00,178
2,MHTZ3738,2024-09-30 15:40:00,177
1,MHWK0424,2024-09-30 15:40:00,178
2,MHDN3212,2024-09-30 15:40:00,177
1,MHLF1296,2024-09-30 15:40:00,178
1,MHVT5429,2024-09-30 15:40:00,179
1,MHVS6814,2024-09-30 15:40:00,180
2,MHIG1894,2024-09-30 15:40:00,179
1,MHAR0911,2024-09-30 15:40:00,180
1,MHSW2889,2024-09-30 15:40:00,181
1,MHKP7285,2024-09-30 15:40:00,182
1,MHFL9308,2024-09-30 15:40:00,183
2,MHBG2649,2024-09-30 15:40:00,182
1,MHSZ5885,2024-09-30 16:00:00,183
2,MHNS6876,2024-09-30 16:00:00,182
2,MHYR5694,2024-09-30 16:00:00,181
2,MHCG5323,2024-09-30 16:00:00,180
1,MHEJ4091,2024-09-30 16:00:00,181
2,MHPR9135,2024-09-30 16:00:00,180
2,MHJS0113,2024-09-30 16:00:00,179
1,MHNK8751,2024-09-30 16:00:00,180
2,MHTO8024,2024-09-30 16:00:00,179
1,MHHK0009,2024-09-30 16:00:00,180
1,MHPQ7553,2024-09-30 16:00:00,181
1,MHIA7496,2024-09-30 16:00:00,182
1,MHOI8179,2024-09-30 16:00:00,183
2,MHYJ0821,2024-09-30 16:00:00,182
2,MHIW2279,2024-09-30 16:00:00,181
2,MHGW3345,2024-09-30 16:00:00,180
2,MHLL4160,2024-09-30 16:00:00,179
2,MHVN6265,2024-09-30 16:00:00,178
1,MHUI7331,2024-09-30 16:00:00,179
1,MHJF8992,2024-09-30 16:00:00,180
2,MHOQ1553,2024-09-30 16:00:00,179
1,MHBB0785,2024-09-30 16:00:00,180
1,MHAY2232,2024-09-30 16:00:00,181
2,MHHL6703,2024-09-30 16:00:00,180
1,MHAO0927,2024-09-30 16:00:00,181
1,MHZF9206,2024-09-30 16:00:00,182
1,MHIR5104,2024-09-30 16:00:00,183
2,MHSQ1704,2024-09-30 16:00:00,182
1,MHQS0390,2024-09-30 16:00:00,183
1,MHDB9901,2024-09-30 16:00:00,184
2,MHHV0433,2024-09-30 16:00:00,183
2,MHQD6336,2024-09-30 16:00:00,182
2,MHNS4147,2024-09-30 16:00:00,181
2,MHWA3950,2024-09-30 16:00:00,180
2,MHUY5598,2024-09-30 16:20:00,179
1,MHXN5973,2024-09-30 16:20:00,180
1,MHXD0022,2024-09-30 16:20:00,181
1,MHZU7465,2024-09-30 16:20:00,182
2,MHUB0379,2024-09-30 16:20:00,181
1,MHXV5388,2024-09-30 16:20:00,182
2,MHCF2505,2024-09-30 16:20:00,181
1,MHBL5464,2024-09-30 16:20:00,182
1,MHIN6235,2024-09-30 16:20:00,183
2,MHIJ3585,2024-09-30 16:20:00,182
1,MHRS1975,2024-09-30 16:20:00,183
2,MHBE3404,2024-09-30 16:20:00,182
1,MHZP2722,2024-09-30 16:20:00,183
1,MHIJ1902,2024-09-30 16:20:00,184
1,MHBE3833,2024-09-30 16:20:00,185
2,MHSW6665,2024-09-30 16:20:00,184
1,MHZJ0635,2024-09-30 16:20:00,185
1,MHZJ2416,2024-09-30 16:20:00,186
1,MHUJ9007,2024-09-30 16:20:00,187
2,MHNH8098,2024-09-30 16:20:00,186
2,MHVO9479,2024-09-30 16:20:00,185
1,MHGY1742,2024-09-30 16:20:00,186
1,MHKL9055,2024-09-30 16:20:00,187
1,MHAY7235,2024-09-30 16:20:00,188
2,MHVM7869,2024-09-30 16:20:00,187
2,MHHN0737,2024-09-30 16:20:00,186
1,MHZZ0560,2024-09-30 16:20:00,187
1,MHPF2765,2024-09-30 16:20:00,188
2,MHEG5807,2024-09-30 16:20:00,187
2,MHMS7692,2024-09-30 16:20:00,186
2,MHII6315,2024-09-30 16:20:00,185
1,MHSB2457,2024-09-30 16:20:00,186
1,MHRA8952,2024-09-30 16:40:00,187
1,MHVN9197,2024-09-30 16:40:00,188
2,MHVS5355,2024-09-30 16:40:00,187
2,MHHT7491,2024-09-30 16:40:00,186
1,MHUG8973,2024-09-30 16:40:00,187
2,MHSX6133,2024-09-30 16:40:00,186
2,MHGX4766,2024-09-30 16:40:00,185
1,MHZF5590,2024-09-30 16:40:00,186
2,MHSL6764,2024-09-30 16:40:00,185
2,MHVF6959,2024-09-30 16:40:00,184
2,MHQM6885,2024-09-30 16:40:00,183
1,MHUL8654,2024-09-30 16:40:00,184
1,MHWT8915,2024-09-30 16:40:00,185
1,MHNF4965,2024-09-30 16:40:00,186
2,MHYT9327,2024-09-30 16:40:00,185
1,MHCS0028,2024-09-30 16:40:00,186
2,MHHO3076,2024-09-30 16:40:00,185
2,MHNJ8709,2024-09-30 16:40:00,184
2,MHRK2433,2024-09-30 16:40:00,183
1,MHJB2563,2024-09-30 16:40:00,184
2,MHQA9274,2024-09-30 16:40:00,183
1,MHGL1534,2024-09-30 16:40:00,184
1,MHRD7671,2024-09-30 16:40:00,185
1,MHLV7587,2024-09-30 16:40:00,186
1,MHIM8513,2024-09-30 16:40:00,187
2,MHPF6262,2024-09-30 16:40:00,186
1,MHGN7179,2024-09-30 16:40:00,187
1,MHHV1685,2024-09-30 17:00:00,188
1,MHWH6813,2024-09-30 17:00:00,189
1,MHZB7057,2024-09-30 17:00:00,190
2,MHGW7270,2024-09-30 17:00:00,189
2,MHKU7391,2024-09-30 17:00:00,188
1,MHGE8360,2024-09-30 17:00:00,189
2,MHHE7694,2024-09-30 17:00:00,188
2,MHUK4844,2024-09-30 17:00:00,187
2,MHMV5447,2024-09-30 17:00:00,186
2,MHQE3723,2024-09-30 17:00:00,185
2,MHPX8280,2024-09-30 17:00:00,184
1,MHQX8984,2024-09-30 17:00:00,185
2,MHLN0986,2024-09-30 17:00:00,184
2,MHHV1236,2024-09-30 17:00:00,183
2,MHQG4081,2024-09-30 17:00:00,182
1,MHBU9466,2024-09-30 17:00:00,183
2,MHXD4765,2024-09-30 17:00:00,182
1,MHYB3487,2024-09-30 17:00:00,183
2,MHSO8630,2024-09-30 17:00:00,182
2,MHFC8903,2024-09-30 17:00:00,181
1,MHQM9600,2024-09-30 17:00:00,182
2,MHNQ1689,2024-09-30 17:00:00,181
1,MHKE9540,2024-09-30 17:00:00,182
1,MHRG7228,2024-09-30 17:00:00,183
2,MHZT5178,2024-09-30 17:00:00,182
2,MHXS6224,2024-09-30 17:00:00,181
1,MHIZ0425,2024-09-30 17:00:00,182
1,MHZH7677,2024-09-30 17:00:00,183
1,MHXZ6932,2024-09-30 17:20:00,184
1,MHJI3649,2024-09-30 17:20:00,185
2,MHEL9853,2024-09-30 17:20:00,184
1,MHUA4689,2024-09-30 17:20:00,185
1,MHRK2241,2024-09-30 17:20:00,186
2,MHHY9858,2024-09-30 17:20:00,185
1,MHBB0097,2024-09-30 17:20:00,186
1,MHSY8404,2024-09-30 17:20:00,187
1,MHUP4697,2024-09-30 17:20:00,188
2,MHCE4134,2024-09-30 17:20:00,187
2,MHJK5143,2024-09-30 17:20:00,186
1,MHEE2387,2024-09-30 17:20:00,187
1,MHMN6702,2024-09-30 17:20:00,188
1,MHOY5825,2024-09-30 17:20:00,189
2,MHBN6584,2024-09-30 17:20:00,188
1,MHYC5465,2024-09-30 17:20:00,189
2,MHGY6158,2024-09-30 17:20:00,188
2,MHTA2841,2024-09-30 17:20:00,187
2,MHZH9078,2024-09-30 17:20:00,186
2,MHKH0623,2024-09-30 17:20:00,185
2,MHUK4161,2024-09-30 17:20:00,184
1,MHQV8204,2024-09-30 17:20:00,185
1,MHPL4951,2024-09-30 17:20:00,186
1,MHGS3067,2024-09-30 17:20:00,187
1,MHMC3928,2024-09-30 17:20:00,188
1,MHWG8572,2024-09-30 17:20:00,189
2,MHBN6181,2024-09-30 17:20:00,188
2,MHLQ7666,2024-09-30 17:20:00,187
2,MHLM7837,2024-09-30 17:20:00,186
2,MHOZ4918,2024-09-30 17:20:00,185
1,MHLZ9361,2024-09-30 17:20:00,186
2,MHMA9142,2024-09-30 17:20:00,185
2,MHPB6126,2024-09-30 17:20:00,184
2,MHVQ9143,2024-09-30 17:20:00,183
2,MHET8350,2024-09-30 17:20:00,182
2,MHEF4236,2024-09-30 17:20:00,181
2,MHVW5905,2024-09-30 17:20:00,180
1,MHWB7640,2024-09-30 17:20:00,181
1,MHQF4851,2024-09-30 17:40:00,182
2,MHZN9010,2024-09-30 17:40:00,181
1,MHEK9103,2024-09-30 17:40:00,182
1,MHUC2866,2024-09-30 17:40:00,183
2,MHRV8273,2024-09-30 17:40:00,182
2,MHLC6471,2024-09-30 17:40:00,181
2,MHKC4658,2024-09-30 17:40:00,180
2,MHIH5823,2024-09-30 17:40:00,179
1,MHGY9275,2024-09-30 17:40:00,180
1,MHZO3772,2024-09-30 17:40:00,181
2,MHRD6953,2024-09-30 17:40:00,180
1,MHPT6382,2024-09-30 17:40:00,181
2,MHRF3070,2024-09-30 17:40:00,180
2,MHUB9298,2024-09-30 17:40:00,179
2,MHFH1795,2024-09-30 17:40:00,178
2,MHXA5200,2024-09-30 17:40:00,177
1,MHIY9408,2024-09-30 17:40:00,178
2,MHKI6913,2024-09-30 17:40:00,177
2,MHCC0877,2024-09-30 17:40:00,176
2,MHJH8178,2024-09-30 17:40:00,175
2,MHHB0742,2024-09-30 17:40:00,174
1,MHII0233,2024-09-30 17:40:00,175
2,MHDR6153,2024-09-30 17:40:00,174
1,MHRX3335,2024-09-30 17:40:00,175
2,MHCP9761,2024-09-30 17:40:00,174
1,MHFA1540,2024-09-30 17:40:00,175
2,MHQO3724,2024-09-30 17:40:00,174
1,MHFM1815,2024-09-30 17:40:00,175
2,MHQX5296,2024-09-30 17:40:00,174
2,MHLW2741,2024-09-30 17:40:00,173
2,MHUH3149,2024-09-30 17:40:00,172
2,MHEP9872,2024-09-30 17:40:00,171
1,MHTF6332,2024-09-30 17:40:00,172
1,MHRF7136,2024-09-30 17:40:00,173
2,MHZH9758,2024-09-30 17:40:00,172
1,MHYI3873,2024-09-30 17:40:00,173
1,MHBI8952,2024-09-30 17:40:00,174
1,MHSU0580,2024-09-30 17:40:00,175
2,MHBM6136,2024-09-30 17:40:00,174
2,MHEQ8022,2024-09-30 17:40:00,173
2,MHRH9189,2024-09-30 17:40:00,172
1,MHSU2211,2024-09-30 17:40:00,173
1,MHVY6906,2024-09-30 18:00:00,174
1,MHBU2338,2024-09-30 18:00:00,175
1,MHTH2776,2024-09-30 18:00:00,176
1,MHMU8269,2024-09-30 18:00:00,177
1,MHDR2756,2024-09-30 18:00:00,178
1,MHFM4030,2024-09-30 18:00:00,179
1,MHQC0055,2024-09-30 18:00:00,180
1,MHXG0516,2024-09-30 18:00:00,181
2,MHTM5859,2024-09-30 18:00:00,180
1,MHVD0784,2024-09-30 18:00:00,181
2,MHTB2037,2024-09-30 18:00:00,180
2,MHVV9747,2024-09-30 18:00:00,179
2,MHJR2551,2024-09-30 18:00:00,178
2,MHBP0109,2024-09-30 18:00:00,177
2,MHXW4113,2024-09-30 18:00:00,176
2,MHFE2397,2024-09-30 18:00:00,175
2,MHYO7251,2024-09-30 18:00:00,174
2,MHBQ3105,2024-09-30 18:00:00,173
